%lon       lat      area     depth_w  grid   subregion  
-66.675   42.025   22.92    70.3     1860   3          
-66.675   42.075   22.90    71.5     1861   3          
-66.675   42.125   22.88    86.3     1862   3          
-66.675   42.175   22.86    169.8    1863   1          
-66.675   42.225   22.85    246.9    1864   1          
-66.675   42.275   22.83    280.1    1865   1          
-66.675   42.325   22.81    301.8    1866   1          
-66.675   42.375   22.79    328.1    1867   1          
-66.625   40.675   23.40    1612.3   1868   5          
-66.625   40.725   23.38    1738.9   1869   5          
-66.625   40.775   23.36    1015.1   1870   5          
-66.625   40.825   23.35    439.6    1871   5          
-66.625   40.875   23.33    172.4    1872   5          
-66.625   40.925   23.31    111.5    1873   4          
-66.625   40.975   23.29    93.2     1874   4          
-66.625   41.025   23.27    85.1     1875   4          
-66.625   41.075   23.26    82.2     1876   4          
-66.625   41.125   23.24    83.1     1877   4          
-66.625   41.175   23.22    81.5     1878   3          
-66.625   41.225   23.20    78.4     1879   3          
-66.625   41.275   23.19    82.6     1880   3          
-66.625   41.325   23.17    84.2     1881   3          
-66.625   41.375   23.15    82.5     1882   3          
-66.625   41.425   23.13    82.5     1883   3          
-66.625   41.475   23.12    81.3     1884   3          
-66.625   41.525   23.10    79.5     1885   3          
-66.625   41.575   23.08    77.7     1886   3          
-66.625   41.625   23.06    75.9     1887   3          
-66.625   41.675   23.04    69.3     1888   3          
-66.625   41.725   23.03    67.7     1889   3          
-66.625   41.775   23.01    70.3     1890   3          
-66.625   41.825   22.99    73.2     1891   3          
-66.625   41.875   22.97    74.7     1892   3          
-66.625   41.925   22.95    73.0     1893   3          
-66.625   41.975   22.94    71.9     1894   3          
-66.625   42.025   22.92    72.6     1895   3          
-66.625   42.075   22.90    76.1     1896   3          
-66.625   42.125   22.88    87.8     1897   3          
-66.625   42.175   22.86    178.8    1898   1          
-66.625   42.225   22.85    254.8    1899   1          
-66.625   42.275   22.83    282.1    1900   1          
-66.625   42.325   22.81    302.6    1901   1          
-66.625   42.375   22.79    320.6    1902   1          
-66.575   40.675   23.40    2037.8   1903   5          
-66.575   40.725   23.38    1745.8   1904   5          
-66.575   40.775   23.36    1148.3   1905   5          
-66.575   40.825   23.35    771.5    1906   5          
-66.575   40.875   23.33    521.9    1907   5          
-66.575   40.925   23.31    149.3    1908   4          
-66.575   40.975   23.29    104.3    1909   4          
-66.575   41.025   23.27    88.9     1910   4          
-66.575   41.075   23.26    84.3     1911   4          
-66.575   41.125   23.24    86.8     1912   3          
-66.575   41.175   23.22    89.2     1913   3          
-66.575   41.225   23.20    83.4     1914   3          
-66.575   41.275   23.19    86.4     1915   3          
-66.575   41.325   23.17    89.1     1916   3          
-66.575   41.375   23.15    86.5     1917   3          
-66.575   41.425   23.13    85.4     1918   3          
-66.575   41.475   23.12    83.4     1919   3          
-66.575   41.525   23.10    81.2     1920   3          
-66.575   41.575   23.08    78.4     1921   3          
-66.575   41.625   23.06    75.3     1922   3          
-66.575   41.675   23.04    70.8     1923   3          
-66.575   41.725   23.03    70.9     1924   3          
-66.575   41.775   23.01    74.3     1925   3          
-66.575   41.825   22.99    77.2     1926   3          
-66.575   41.875   22.97    77.6     1927   3          
-66.575   41.925   22.95    77.7     1928   3          
-66.575   41.975   22.94    74.2     1929   3          
-66.575   42.025   22.92    75.8     1930   3          
-66.575   42.075   22.90    79.8     1931   3          
-66.575   42.125   22.88    88.4     1932   3          
-66.575   42.175   22.86    163.2    1933   1          
-66.575   42.225   22.85    241.0    1934   1          
-66.575   42.275   22.83    277.8    1935   1          
-66.575   42.325   22.81    303.3    1936   1          
-66.575   42.375   22.79    316.5    1937   1          
-66.525   40.725   23.38    1801.4   1938   5          
-66.525   40.775   23.36    1552.3   1939   5          
-66.525   40.825   23.35    1128.1   1940   5          
-66.525   40.875   23.33    709.7    1941   5          
-66.525   40.925   23.31    235.6    1942   5          
-66.525   40.975   23.29    120.3    1943   4          
-66.525   41.025   23.27    96.7     1944   4          
-66.525   41.075   23.26    88.3     1945   3          
-66.525   41.125   23.24    92.7     1946   3          
-66.525   41.175   23.22    93.2     1947   3          
-66.525   41.225   23.20    89.9     1948   3          
-66.525   41.275   23.19    91.0     1949   3          
-66.525   41.325   23.17    91.0     1950   3          
-66.525   41.375   23.15    89.9     1951   3          
-66.525   41.425   23.13    88.5     1952   3          
-66.525   41.475   23.12    86.1     1953   3          
-66.525   41.525   23.10    83.5     1954   3          
-66.525   41.575   23.08    79.4     1955   3          
-66.525   41.625   23.06    75.1     1956   3          
-66.525   41.675   23.04    73.6     1957   3          
-66.525   41.725   23.03    75.1     1958   3          
-66.525   41.775   23.01    77.5     1959   3          
-66.525   41.825   22.99    79.3     1960   3          
-66.525   41.875   22.97    83.6     1961   3          
-66.525   41.925   22.95    83.3     1962   3          
-66.525   41.975   22.94    80.1     1963   3          
-66.525   42.025   22.92    78.5     1964   3          
-66.525   42.075   22.90    80.2     1965   3          
-66.525   42.125   22.88    93.8     1966   3          
-66.525   42.175   22.86    176.3    1967   1          
-66.525   42.225   22.85    228.1    1968   1          
-66.525   42.275   22.83    271.2    1969   1          
-66.525   42.325   22.81    304.3    1970   1          
-66.525   42.375   22.79    308.6    1971   1          
-66.475   40.775   23.36    1765.6   1972   5          
-66.475   40.825   23.35    1394.2   1973   5          
-66.475   40.875   23.33    1061.5   1974   5          
-66.475   40.925   23.31    540.4    1975   5          
-66.475   40.975   23.29    178.0    1976   5          
-66.475   41.025   23.27    130.9    1977   3          
-66.475   41.075   23.26    104.6    1978   3          
-66.475   41.125   23.24    92.1     1979   3          
-66.475   41.175   23.22    93.6     1980   3          
-66.475   41.225   23.20    93.2     1981   3          
-66.475   41.275   23.19    92.9     1982   3          
-66.475   41.325   23.17    92.6     1983   3          
-66.475   41.375   23.15    93.5     1984   3          
-66.475   41.425   23.13    91.8     1985   3          
-66.475   41.475   23.12    88.5     1986   3          
-66.475   41.525   23.10    86.7     1987   3          
-66.475   41.575   23.08    82.3     1988   3          
-66.475   41.625   23.06    78.7     1989   3          
-66.475   41.675   23.04    77.4     1990   3          
-66.475   41.725   23.03    77.8     1991   3          
-66.475   41.775   23.01    79.4     1992   3          
-66.475   41.825   22.99    80.9     1993   3          
-66.475   41.875   22.97    82.6     1994   3          
-66.475   41.925   22.95    84.2     1995   3          
-66.475   41.975   22.94    83.0     1996   3          
-66.475   42.025   22.92    82.9     1997   3          
-66.475   42.075   22.90    82.7     1998   3          
-66.475   42.125   22.88    96.9     1999   3          
-66.475   42.175   22.86    186.6    2000   1          
-66.475   42.225   22.85    228.5    2001   1          
-66.475   42.275   22.83    269.8    2002   1          
-66.475   42.325   22.81    293.8    2003   1          
-66.475   42.375   22.79    292.0    2004   1          
-66.425   40.825   23.35    1881.7   2005   5          
-66.425   40.875   23.33    1415.1   2006   5          
-66.425   40.925   23.31    882.2    2007   5          
-66.425   40.975   23.29    353.3    2008   5          
-66.425   41.025   23.27    209.0    2009   5          
-66.425   41.075   23.26    299.4    2010   5          
-66.425   41.125   23.24    132.8    2011   3          
-66.425   41.175   23.22    94.4     2012   3          
-66.425   41.225   23.20    94.5     2013   3          
-66.425   41.275   23.19    94.3     2014   3          
-66.425   41.325   23.17    94.7     2015   3          
-66.425   41.375   23.15    97.0     2016   3          
-66.425   41.425   23.13    95.3     2017   3          
-66.425   41.475   23.12    90.2     2018   3          
-66.425   41.525   23.10    88.6     2019   3          
-66.425   41.575   23.08    86.7     2020   3          
-66.425   41.625   23.06    83.1     2021   3          
-66.425   41.675   23.04    81.1     2022   3          
-66.425   41.725   23.03    79.8     2023   3          
-66.425   41.775   23.01    80.5     2024   3          
-66.425   41.825   22.99    81.6     2025   3          
-66.425   41.875   22.97    82.3     2026   3          
-66.425   41.925   22.95    83.8     2027   3          
-66.425   41.975   22.94    84.3     2028   3          
-66.425   42.025   22.92    87.5     2029   3          
-66.425   42.075   22.90    87.6     2030   3          
-66.425   42.125   22.88    96.1     2031   3          
-66.425   42.175   22.86    187.5    2032   1          
-66.425   42.225   22.85    231.6    2033   1          
-66.425   42.275   22.83    261.1    2034   1          
-66.425   42.325   22.81    276.5    2035   1          
-66.425   42.375   22.79    280.2    2036   1          
-66.375   40.875   23.33    1804.9   2037   5          
-66.375   40.925   23.31    1374.8   2038   5          
-66.375   40.975   23.29    824.7    2039   5          
-66.375   41.025   23.27    530.9    2040   5          
-66.375   41.075   23.26    545.6    2041   5          
-66.375   41.125   23.24    141.1    2042   3          
-66.375   41.175   23.22    104.0    2043   3          
-66.375   41.225   23.20    96.3     2044   3          
-66.375   41.275   23.19    95.2     2045   3          
-66.375   41.325   23.17    96.3     2046   3          
-66.375   41.375   23.15    97.5     2047   3          
-66.375   41.425   23.13    97.1     2048   3          
-66.375   41.475   23.12    91.9     2049   3          
-66.375   41.525   23.10    88.9     2050   3          
-66.375   41.575   23.08    89.3     2051   3          
-66.375   41.625   23.06    86.4     2052   3          
-66.375   41.675   23.04    84.4     2053   3          
-66.375   41.725   23.03    82.0     2054   3          
-66.375   41.775   23.01    79.3     2055   3          
-66.375   41.825   22.99    82.4     2056   3          
-66.375   41.875   22.97    79.8     2057   3          
-66.375   41.925   22.95    81.9     2058   3          
-66.375   41.975   22.94    84.2     2059   3          
-66.375   42.025   22.92    88.5     2060   3          
-66.375   42.075   22.90    88.1     2061   3          
-66.375   42.125   22.88    115.5    2062   3          
-66.375   42.175   22.86    184.2    2063   1          
-66.375   42.225   22.85    225.2    2064   1          
-66.375   42.275   22.83    249.3    2065   1          
-66.375   42.325   22.81    262.3    2066   1          
-66.375   42.375   22.79    268.2    2067   1          
-66.325   40.925   23.31    1906.5   2068   5          
-66.325   40.975   23.29    1531.3   2069   5          
-66.325   41.025   23.27    1162.1   2070   5          
-66.325   41.075   23.26    616.3    2071   5          
-66.325   41.125   23.24    312.7    2072   5          
-66.325   41.175   23.22    141.1    2073   3          
-66.325   41.225   23.20    109.7    2074   3          
-66.325   41.275   23.19    99.2     2075   3          
-66.325   41.325   23.17    98.1     2076   3          
-66.325   41.375   23.15    96.4     2077   3          
-66.325   41.425   23.13    96.2     2078   3          
-66.325   41.475   23.12    91.7     2079   3          
-66.325   41.525   23.10    88.3     2080   3          
-66.325   41.575   23.08    88.9     2081   3          
-66.325   41.625   23.06    87.7     2082   3          
-66.325   41.675   23.04    86.5     2083   3          
-66.325   41.725   23.03    84.6     2084   3          
-66.325   41.775   23.01    79.6     2085   3          
-66.325   41.825   22.99    83.4     2086   3          
-66.325   41.875   22.97    80.8     2087   3          
-66.325   41.925   22.95    82.1     2088   3          
-66.325   41.975   22.94    84.3     2089   3          
-66.325   42.025   22.92    83.6     2090   3          
-66.325   42.075   22.90    86.7     2091   3          
-66.325   42.125   22.88    109.8    2092   3          
-66.325   42.175   22.86    187.6    2093   1          
-66.325   42.225   22.85    216.7    2094   1          
-66.325   42.275   22.83    239.8    2095   1          
-66.325   42.325   22.81    250.7    2096   1          
-66.325   42.375   22.79    255.6    2097   1          
-66.275   41.025   23.27    1647.7   2098   5          
-66.275   41.075   23.26    960.3    2099   5          
-66.275   41.125   23.24    989.2    2100   5          
-66.275   41.175   23.22    376.0    2101   5          
-66.275   41.225   23.20    146.9    2102   3          
-66.275   41.275   23.19    104.2    2103   3          
-66.275   41.325   23.17    106.0    2104   3          
-66.275   41.375   23.15    102.4    2105   3          
-66.275   41.425   23.13    97.0     2106   3          
-66.275   41.475   23.12    89.8     2107   3          
-66.275   41.525   23.10    89.7     2108   3          
-66.275   41.575   23.08    89.3     2109   3          
-66.275   41.625   23.06    88.5     2110   3          
-66.275   41.675   23.04    87.2     2111   3          
-66.275   41.725   23.03    86.3     2112   3          
-66.275   41.775   23.01    85.5     2113   3          
-66.275   41.825   22.99    85.3     2114   3          
-66.275   41.875   22.97    83.6     2115   3          
-66.275   41.925   22.95    84.5     2116   3          
-66.275   41.975   22.94    84.6     2117   3          
-66.275   42.025   22.92    81.8     2118   3          
-66.275   42.075   22.90    86.8     2119   3          
-66.275   42.125   22.88    107.4    2120   3          
-66.275   42.175   22.86    189.4    2121   1          
-66.275   42.225   22.85    215.1    2122   1          
-66.275   42.275   22.83    232.2    2123   1          
-66.275   42.325   22.81    242.2    2124   1          
-66.275   42.375   22.79    248.3    2125   1          
-66.225   41.075   23.26    1530.4   2126   5          
-66.225   41.125   23.24    1180.4   2127   5          
-66.225   41.175   23.22    966.5    2128   5          
-66.225   41.225   23.20    409.4    2129   5          
-66.225   41.275   23.19    340.6    2130   5          
-66.225   41.325   23.17    132.8    2131   3          
-66.225   41.375   23.15    154.9    2132   5          
-66.225   41.425   23.13    102.8    2133   3          
-66.225   41.475   23.12    94.5     2134   3          
-66.225   41.525   23.10    92.1     2135   3          
-66.225   41.575   23.08    92.6     2136   3          
-66.225   41.625   23.06    91.5     2137   3          
-66.225   41.675   23.04    88.2     2138   3          
-66.225   41.725   23.03    88.3     2139   3          
-66.225   41.775   23.01    88.1     2140   3          
-66.225   41.825   22.99    86.3     2141   3          
-66.225   41.875   22.97    84.2     2142   3          
-66.225   41.925   22.95    85.7     2143   3          
-66.225   41.975   22.94    86.7     2144   3          
-66.225   42.025   22.92    84.0     2145   3          
-66.225   42.075   22.90    90.2     2146   3          
-66.225   42.125   22.88    115.4    2147   1          
-66.225   42.175   22.86    193.7    2148   1          
-66.225   42.225   22.85    215.9    2149   1          
-66.225   42.275   22.83    230.6    2150   1          
-66.225   42.325   22.81    239.4    2151   1          
-66.225   42.375   22.79    244.7    2152   1          
-66.175   41.125   23.24    1600.8   2153   5          
-66.175   41.175   23.22    1178.9   2154   5          
-66.175   41.225   23.20    894.0    2155   5          
-66.175   41.275   23.19    652.0    2156   5          
-66.175   41.325   23.17    280.8    2157   5          
-66.175   41.375   23.15    339.0    2158   5          
-66.175   41.425   23.13    118.1    2159   3          
-66.175   41.475   23.12    97.9     2160   3          
-66.175   41.525   23.10    95.5     2161   3          
-66.175   41.575   23.08    96.9     2162   3          
-66.175   41.625   23.06    95.7     2163   3          
-66.175   41.675   23.04    90.2     2164   3          
-66.175   41.725   23.03    89.8     2165   3          
-66.175   41.775   23.01    90.0     2166   3          
-66.175   41.825   22.99    87.8     2167   3          
-66.175   41.875   22.97    87.6     2168   3          
-66.175   41.925   22.95    90.7     2169   3          
-66.175   41.975   22.94    90.8     2170   3          
-66.175   42.025   22.92    90.8     2171   3          
-66.175   42.075   22.90    96.6     2172   3          
-66.175   42.125   22.88    108.4    2173   1          
-66.175   42.175   22.86    209.7    2174   1          
-66.175   42.225   22.85    228.4    2175   1          
-66.175   42.275   22.83    240.0    2176   1          
-66.175   42.325   22.81    241.0    2177   1          
-66.175   42.375   22.79    243.7    2178   1          
-66.125   41.175   23.22    1423.7   2179   5          
-66.125   41.225   23.20    1437.8   2180   5          
-66.125   41.275   23.19    946.4    2181   5          
-66.125   41.325   23.17    498.8    2182   5          
-66.125   41.375   23.15    171.5    2183   5          
-66.125   41.425   23.13    115.1    2184   3          
-66.125   41.475   23.12    103.3    2185   3          
-66.125   41.525   23.10    100.3    2186   3          
-66.125   41.575   23.08    98.3     2187   3          
-66.125   41.625   23.06    97.6     2188   3          
-66.125   41.675   23.04    93.1     2189   3          
-66.125   41.725   23.03    91.5     2190   3          
-66.125   41.775   23.01    91.8     2191   3          
-66.125   41.825   22.99    91.1     2192   3          
-66.125   41.875   22.97    92.5     2193   3          
-66.125   41.925   22.95    95.3     2194   3          
-66.125   41.975   22.94    95.5     2195   3          
-66.125   42.025   22.92    94.7     2196   3          
-66.125   42.075   22.90    98.0     2197   3          
-66.125   42.125   22.88    145.7    2198   1          
-66.125   42.175   22.86    220.2    2199   1          
-66.125   42.225   22.85    242.7    2200   1          
-66.125   42.275   22.83    255.3    2201   1          
-66.125   42.325   22.81    249.1    2202   1          
-66.125   42.375   22.79    246.2    2203   1          
-66.075   41.225   23.20    1765.8   2204   5          
-66.075   41.275   23.19    1119.4   2205   5          
-66.075   41.325   23.17    636.0    2206   5          
-66.075   41.375   23.15    212.6    2207   5          
-66.075   41.425   23.13    133.4    2208   3          
-66.075   41.475   23.12    112.9    2209   3          
-66.075   41.525   23.10    104.6    2210   3          
-66.075   41.575   23.08    97.5     2211   3          
-66.075   41.625   23.06    96.9     2212   3          
-66.075   41.675   23.04    96.4     2213   3          
-66.075   41.725   23.03    94.0     2214   3          
-66.075   41.775   23.01    93.8     2215   3          
-66.075   41.825   22.99    94.2     2216   3          
-66.075   41.875   22.97    95.6     2217   3          
-66.075   41.925   22.95    96.4     2218   3          
-66.075   41.975   22.94    97.3     2219   3          
-66.075   42.025   22.92    96.0     2220   3          
-66.075   42.075   22.90    107.3    2221   1          
-66.075   42.125   22.88    176.9    2222   1          
-66.075   42.175   22.86    224.7    2223   1          
-66.075   42.225   22.85    250.1    2224   1          
-66.075   42.275   22.83    254.5    2225   1          
-66.075   42.325   22.81    254.1    2226   1          
-66.075   42.375   22.79    246.8    2227   1          
-66.025   41.325   23.17    760.8    2228   5          
-66.025   41.375   23.15    303.1    2229   5          
-66.025   41.425   23.13    177.5    2230   5          
-66.025   41.475   23.12    128.8    2231   3          
-66.025   41.525   23.10    111.0    2232   3          
-66.025   41.575   23.08    102.1    2233   3          
-66.025   41.625   23.06    97.9     2234   3          
-66.025   41.675   23.04    99.1     2235   3          
-66.025   41.725   23.03    97.6     2236   3          
-66.025   41.775   23.01    96.2     2237   3          
-66.025   41.825   22.99    96.5     2238   3          
-66.025   41.875   22.97    97.3     2239   3          
-66.025   41.925   22.95    97.5     2240   3          
-66.025   41.975   22.94    99.6     2241   3          
-66.025   42.025   22.92    102.3    2242   1          
-66.025   42.075   22.90    145.1    2243   1          
-66.025   42.125   22.88    199.3    2244   1          
-66.025   42.175   22.86    228.6    2245   1          
-66.025   42.225   22.85    243.3    2246   1          
-66.025   42.275   22.83    250.9    2247   1          
-66.025   42.325   22.81    252.0    2248   1          
-66.025   42.375   22.79    243.7    2249   1          
-65.975   41.375   23.15    383.0    2250   5          
-65.975   41.425   23.13    252.6    2251   5          
-65.975   41.475   23.12    175.7    2252   5          
-65.975   41.525   23.10    141.4    2253   3          
-65.975   41.575   23.08    124.5    2254   3          
-65.975   41.625   23.06    99.0     2255   3          
-65.975   41.675   23.04    101.7    2256   3          
-65.975   41.725   23.03    101.9    2257   3          
-65.975   41.775   23.01    99.7     2258   3          
-65.975   41.825   22.99    99.2     2259   3          
-65.975   41.875   22.97    100.1    2260   3          
-65.975   41.925   22.95    101.5    2261   3          
-65.975   41.975   22.94    104.2    2262   3          
-65.975   42.025   22.92    127.6    2263   1          
-65.975   42.075   22.90    178.7    2264   1          
-65.975   42.125   22.88    216.1    2265   1          
-65.975   42.175   22.86    222.0    2266   1          
-65.975   42.225   22.85    231.6    2267   1          
-65.975   42.275   22.83    242.8    2268   1          
-65.975   42.325   22.81    243.4    2269   1          
-65.975   42.375   22.79    233.3    2270   1          
-65.925   41.425   23.13    602.4    2271   5          
-65.925   41.475   23.12    328.5    2272   5          
-65.925   41.525   23.10    210.2    2273   5          
-65.925   41.575   23.08    210.7    2274   5          
-65.925   41.625   23.06    130.8    2275   3          
-65.925   41.675   23.04    109.4    2276   3          
-65.925   41.725   23.03    107.0    2277   3          
-65.925   41.775   23.01    106.9    2278   3          
-65.925   41.825   22.99    107.1    2279   3          
-65.925   41.875   22.97    107.1    2280   3          
-65.925   41.925   22.95    107.3    2281   3          
-65.925   41.975   22.94    122.2    2282   3          
-65.925   42.025   22.92    159.9    2283   1          
-65.925   42.075   22.90    209.7    2284   1          
-65.925   42.125   22.88    234.6    2285   1          
-65.925   42.175   22.86    226.9    2286   1          
-65.925   42.225   22.85    232.2    2287   1          
-65.925   42.275   22.83    235.2    2288   1          
-65.925   42.325   22.81    228.1    2289   1          
-65.925   42.375   22.79    213.5    2290   1          
-65.875   41.475   23.12    646.7    2291   5          
-65.875   41.525   23.10    406.3    2292   5          
-65.875   41.575   23.08    421.6    2293   5          
-65.875   41.625   23.06    275.3    2294   5          
-65.875   41.675   23.04    138.6    2295   3          
-65.875   41.725   23.03    113.8    2296   3          
-65.875   41.775   23.01    115.9    2297   3          
-65.875   41.825   22.99    117.1    2298   3          
-65.875   41.875   22.97    115.2    2299   3          
-65.875   41.925   22.95    128.7    2300   3          
-65.875   41.975   22.94    152.7    2301   5          
-65.875   42.025   22.92    196.1    2302   1          
-65.875   42.075   22.90    239.2    2303   1          
-65.875   42.125   22.88    246.9    2304   1          
-65.875   42.175   22.86    238.2    2305   1          
-65.875   42.225   22.85    232.8    2306   1          
-65.875   42.275   22.83    225.5    2307   1          
-65.875   42.325   22.81    214.8    2308   1          
-65.875   42.375   22.79    197.0    2309   1          
-65.825   41.525   23.10    777.1    2310   5          
-65.825   41.575   23.08    680.5    2311   5          
-65.825   41.625   23.06    653.0    2312   5          
-65.825   41.675   23.04    284.5    2313   5          
-65.825   41.725   23.03    135.6    2314   3          
-65.825   41.775   23.01    128.1    2315   3          
-65.825   41.825   22.99    130.0    2316   3          
-65.825   41.875   22.97    134.0    2317   3          
-65.825   41.925   22.95    150.6    2318   5          
-65.825   41.975   22.94    192.4    2319   5          
-65.825   42.025   22.92    237.2    2320   1          
-65.825   42.075   22.90    257.1    2321   1          
-65.825   42.125   22.88    246.0    2322   1          
-65.825   42.175   22.86    242.9    2323   1          
-65.825   42.225   22.85    227.5    2324   1          
-65.825   42.275   22.83    214.2    2325   1          
-65.825   42.325   22.81    201.4    2326   1          
-65.825   42.375   22.79    173.6    2327   1          
-65.775   41.625   23.06    748.6    2328   5          
-65.775   41.675   23.04    613.2    2329   5          
-65.775   41.725   23.03    262.4    2330   5          
-65.775   41.775   23.01    158.9    2331   5          
-65.775   41.825   22.99    150.1    2332   5          
-65.775   41.875   22.97    166.2    2333   5          
-65.775   41.925   22.95    197.2    2334   5          
-65.775   41.975   22.94    225.6    2335   5          
-65.775   42.025   22.92    268.3    2336   1          
-65.775   42.075   22.90    258.6    2337   1          
-65.775   42.125   22.88    251.4    2338   1          
-65.775   42.175   22.86    231.9    2339   1          
-65.775   42.225   22.85    221.8    2340   1          
-65.775   42.275   22.83    206.8    2341   1          
-65.775   42.325   22.81    171.1    2342   1          
-65.775   42.375   22.79    136.9    2343   1          
-65.725   41.675   23.04    777.8    2344   5          
-65.725   41.725   23.03    626.1    2345   5          
-65.725   41.775   23.01    394.8    2346   5          
-65.725   41.825   22.99    258.1    2347   5          
-65.725   41.875   22.97    423.8    2348   5          
-65.725   41.925   22.95    263.7    2349   5          
-65.725   41.975   22.94    271.1    2350   5          
-65.725   42.025   22.92    289.9    2351   1          
-65.725   42.075   22.90    253.2    2352   1          
-65.725   42.125   22.88    271.9    2353   1          
-65.725   42.175   22.86    248.3    2354   1          
-65.725   42.225   22.85    220.4    2355   1          
-65.725   42.275   22.83    164.7    2356   1          
-65.725   42.325   22.81    120.6    2357   1          
-65.725   42.375   22.79    107.3    2358   1          
-65.675   41.725   23.03    966.7    2359   5          
-65.675   41.775   23.01    817.6    2360   5          
-65.675   41.825   22.99    833.7    2361   5          
-65.675   41.875   22.97    602.7    2362   5          
-65.675   41.925   22.95    431.4    2363   5          
-65.675   41.975   22.94    421.0    2364   5          
-65.675   42.025   22.92    286.7    2365   1          
-65.675   42.075   22.90    270.8    2366   1          
-65.675   42.125   22.88    305.2    2367   1          
-65.675   42.175   22.86    239.9    2368   1          
-65.675   42.225   22.85    176.6    2369   1          
-65.675   42.275   22.83    117.3    2370   1          
-65.675   42.325   22.81    105.9    2371   1          
-65.675   42.375   22.79    99.0     2372   1          
-65.625   41.775   23.01    1061.7   2373   5          
-65.625   41.825   22.99    975.4    2374   5          
-65.625   41.875   22.97    856.6    2375   5          
-65.625   41.925   22.95    688.7    2376   5          
-65.625   41.975   22.94    621.8    2377   5          
-65.625   42.025   22.92    346.4    2378   1          
-65.625   42.075   22.90    335.8    2379   1          
-65.625   42.125   22.88    305.9    2380   1          
-65.625   42.175   22.86    179.8    2381   1          
-65.625   42.225   22.85    133.5    2382   1          
-65.625   42.275   22.83    107.7    2383   1          
-65.625   42.325   22.81    102.5    2384   1          
-65.625   42.375   22.79    98.0     2385   1 
