station_id,station_name,station_sequence_no,station_id_no_nga,station_latitude,station_longitude,vs30_selected_for_analysis,new_z1_cvmsi,new_z25_cvmsi
245,Parkfield - Vineyard Cany 6W,394,36441,35.861,-120.6,392.24,0,0
226,Parkfield - Fault Zone 9,395,36443,35.879,-120.445,372.26,0,5280
214,Parkfield - Fault Zone 10,396,36444,35.872,-120.422,372.73,0,5440
218,Parkfield - Fault Zone 15,397,36445,35.921,-120.481,307.59,0,4740
243,Parkfield - Vineyard Cany 4W,398,36446,35.905,-120.55,386.19,0,4320
241,Parkfield - Vineyard Cany 2W,399,36447,35.927,-120.509,438.74,0,4460
239,Parkfield - Vineyard Cany 1W,400,36448,35.934,-120.497,284.21,0,4420
225,Parkfield - Fault Zone 8,401,36449,35.878,-120.381,308.84,0,5540
206,Parkfield - Cholame 3E,402,36450,35.77,-120.247,397.36,0,5220
211,Parkfield - Cholame 6W,403,36451,35.684,-120.342,251.57,0,2880
203,Parkfield - Cholame 1E,404,36452,35.743,-120.277,326.64,0,4880
215,Parkfield - Fault Zone 11,405,36453,35.896,-120.398,541.73,0,5440
223,Parkfield - Fault Zone 6,406,36454,35.859,-120.42,266.65,0,5420
238,Parkfield - Vineyard Cany 1E,407,36455,35.957,-120.481,381.27,0,4460
217,Parkfield - Fault Zone 14,408,36456,35.908,-120.458,246.07,0,5040
219,Parkfield - Fault Zone 16,409,36457,35.927,-120.456,384.26,0,4860
248,Slack Canyon,410,46175,36.034,-120.59,648.09,0,3580
201,Cantua Creek School,411,46314,36.503,-120.32,274.73,0,6240
254,Coalinga-14th & Elm (Old CHP),412,46617,36.151,-120.353,286.41,0,7380
250,Anticline Ridge - Palmer Ave,413,46T05,36.21,-120.305,463.2,0,7740
259,Oil Fields - Skunk Hollow,414,46T06,36.282,-120.305,477.09,0,7280
255,Harris Ranch - Hdqtrs (temp),415,46T07,36.343,-120.216,274.15,0,7380
297,Gilroy - Gavilan Coll.,416,47006,36.973,-121.568,729.65,0,0
294,Capitola,417,47125,36.973,-121.953,288.62,0,0
60,San Juan Bautista 24 Polk St,418,47126,36.86,-121.54,335.5,0,0
538,Salinas - John & Work,419,47179,36.671,-121.642,279.56,0,0
323,SAGO South - Surface,420,47189,36.753,-121.395,608.67,0,0
101,SJB Overpass Bent 3 g.l.,421,47315,36.862,-121.578,367.43,0,0
102,San Juan Bautista - Hwy 101/156 Overpass,422,47315,36.8619,-121.578,362.98,0,0
522,Monterey City Hall,423,47377,36.597,-121.897,638.63,0,0
59,Gilroy Array #1,424,47379,36.973,-121.572,1428.14,0,0
96,Gilroy Array #2,425,47380,36.982,-121.556,270.84,0,0
97,Gilroy Array #3,426,47381,36.987,-121.536,349.85,0,0
517,Hollister - South & Pine,427,47524,36.848,-121.397,282.14,0,0
265,Sulphur Baths (temp),428,47T03,36.121,-120.397,617.43,0,5560
155,Convict Creek,429,54099,37.614,-118.831,382.12,0,3120
160,Benton,430,54100,37.818,-118.475,370.94,0,0
358,Tinemaha Res. Free Field,431,54101,37.054,-118.229,467.62,0,1380
354,Bishop - LADWP South St,432,54171,37.36,-118.396,303.47,0,540
158,Long Valley Dam (Downst),433,54214,37.588,-118.705,537.16,0,2780
159,Long Valley Dam (L Abut),434,54214,37.588,-118.705,537.16,0,2780
156,Long Valley Dam (Upr L Abut),435,54214,37.588,-118.705,537.16,0,2780
157,Mammoth Lakes H. S.,436,54301,37.641,-118.963,346.82,0,2980
161,Bishop - Paradise Lodge,437,54424,37.481,-118.602,585.12,0,1480
356,Zack Brothers Ranch,438,54428,37.662,-118.398,316.19,0,0
355,Lake Crowley - Shehorn Res.,439,54T03,37.561,-118.743,456.83,0,2720
357,Mammoth Lakes Sheriff Subst.,440,54T04,37.638,-118.892,529.39,0,3400
301,Los Banos,441,56012,37.106,-120.825,262.05,0,0
295,Corralitos,442,57007,37.05,-121.803,462.24,0,0
147,Tracy - Sewage Treatm Plant,443,57063,37.46,-121.42,650.05,0,0
144,Fremont - Mission San Jose,444,57064,37.53,-121.919,367.57,0,0
292,Agnews State Hospital,445,57066,37.397,-121.952,239.69,0,0
146,San Ramon Fire Station,446,57134,37.78,-121.98,384.47,0,0
145,San Ramon - Eastman Kodak,447,57187,37.729,-121.928,377.51,0,0
100,Halls Valley,448,57191,37.338,-121.714,281.61,0,0
95,Coyote Lake Dam - Southwest Abutment,449,57217,37.118,-121.55,561.43,0,0
98,Gilroy Array #4,450,57382,37.001,-121.522,221.78,0,0
99,Gilroy Array #6,451,57383,37.026,-121.484,663.31,0,0
298,Gilroy Array #7,452,57425,37.033,-121.434,333.85,0,0
512,Gilroy - Historic Bldg.,453,57476,37.009,-121.569,308.55,0,0
506,Coyote Lake Dam (Downst),454,57504,37.124,-121.551,295.01,0,0
148,Livermore - Fagundas Ranch,455,57T01,37.753,-121.772,387.04,0,0
149,Livermore - Morgan Terr Park,456,57T02,37.819,-121.795,550.88,0,0
529,Point Bonita,457,58043,37.822,-122.527,1315.92,0,0
540,Saratoga - Aloha Ave,458,58065,37.255,-122.031,380.89,0,0
546,Treasure Island,459,58117,37.825,-122.373,155.11,0,0
549,Woodside,461,58127,37.429,-122.258,453.98,0,0
533,SF - Diamond Heights,462,58130,37.74,-122.432,582.9,0,0
534,SF - Pacific Heights,463,58131,37.79,-122.429,1249.86,0,0
532,SF - Cliff House,464,58132,37.778,-122.513,614.57,0,0
537,SF - Telegraph Hill,465,58133,37.803,-122.408,585.23,0,0
308,UCSC Lick Observatory,466,58135,37.001,-122.06,713.59,0,0
536,SF - Rincon Hill,467,58151,37.786,-122.391,873.1,0,0
550,Yerba Buena Island,468,58163,37.807,-122.361,659.81,0,0
141,APEEL 3E Hayward CSUH,469,58219,37.657,-122.061,517.06,0,0
535,SF - Presidio,470,58222,37.792,-122.457,594.47,0,0
302,SF Intern. Airport,471,58223,37.622,-122.398,190.14,0,0
524,Oakland - Title & Trust,472,58224,37.806,-122.267,306.3,0,0
541,Saratoga - W Valley Coll.,473,58235,37.262,-122.009,347.9,0,0
305,Saratoga - WVC E Wall,474,58235,37.262,-122.009,347.9,0,0
306,Saratoga - WVC NE Corner,475,58235,37.262,-122.009,347.9,0,0
307,Saratoga - WVC SE Corner,476,58235,37.262,-122.009,347.9,0,0
502,Belmont - Envirotech,478,58262,37.512,-122.308,627.59,0,0
526,Palo Alto - 1900 Embarc.,479,58264,37.453,-122.112,209.87,0,0
528,Piedmont Jr High School Grounds,480,58338,37.821,-122.234,895.36,0,0
488,APEEL 10 - Skyline,481,58373,37.465,-122.342,391.91,0,0
296,Foster City - APEEL 1,482,58375,37.545,-122.231,116.35,0,0
291,APEEL 1E - Hayward,483,58376,37.623,-122.13,219.8,0,0
491,APEEL 7 - Pulgas,484,58378,37.484,-122.313,415.27,0,0
490,APEEL 2E Hayward Muir Sch,485,58393,37.657,-122.082,271.06,0,0
504,Berkeley LBL,486,58471,37.876,-122.249,623.52,0,0
514,Hayward - BART Sta,487,58498,37.67,-122.086,337.88,0,0
530,Richmond City Hall,488,58505,37.935,-122.342,259.9,0,0
542,So. San Francisco Sierra Pt.,489,58539,37.675,-122.388,1020.62,0,0
672,Woodfords,490,65398,38.771,-119.815,392.97,0,0
142,Antioch - 510 G St,491,67070,38.015,-121.81,304.68,0,0
453,Pasadena - Brown Gym,492,80046,34.14,-118.12,341.14,160,1460
455,Pasadena - CIT Calif Blvd,493,80047,34.14,-118.12,341.14,160,1460
459,Pasadena - CIT Lura St,494,80048,34.14,-118.12,341.14,160,1460
457,Pasadena - CIT Keck Lab,495,80049,34.14,-118.12,341.14,160,1460
460,Pasadena - CIT Mudd Lab,496,80050,34.14,-118.12,341.14,160,1460
456,Pasadena - CIT Indust. Rel,497,80051,34.14,-118.12,341.14,160,1460
454,Pasadena - CIT Bridge Lab,498,80052,34.14,-118.12,341.14,160,1460
6,Pasadena - CIT Athenaeum,499,80053,34.139,-118.121,415.13,160,1480
458,Pasadena - CIT Kresge Lab,500,80054,34.149,-118.171,969.07,20,660
61,Cape Mendocino,501,89005,40.348,-124.352,567.78,0,0
563,Petrolia,502,89156,40.324,-124.286,422.17,0,0
176,Rio Dell Overpass - FF,503,89324,40.503,-124.099,311.75,0,0
177,Rio Dell Overpass E Ground,504,89324,40.503,-124.099,311.75,0,0
178,Rio Dell Overpass W Ground,505,89324,40.503,-124.099,311.75,0,0
562,Fortuna - Fortuna Blvd,506,89486,40.584,-124.145,457.06,0,0
561,Eureka - Myrtle & West,507,89509,40.802,-124.148,337.46,0,0
564,Shelter Cove Airport,508,89530,40.026,-124.069,518.98,0,0
628,LA 00,509,-999,34.106,-118.454,706.22,320,320
475,Sylmar - Sayre St,510,90001,34.306,-118.437,348.87,100,3580
400,Fountain Valley - Euclid,511,90002,33.719,-117.937,270.54,540,4520
446,Northridge - 17645 Saticoy St,512,90003,34.209,-118.517,280.86,340,2780
572,Chatsworth - Devonshire,513,90004,34.358,-118.571,409.4,320,2740
451,Pacoima Kagel Canyon USC,514,90005,34.25,-118.42,323.76,360,2400
471,Sun Valley - Roscoe Blvd,515,90006,34.221,-118.421,320.93,360,2200
452,Panorama City - Roscoe,516,90007,34.222,-118.442,318.16,360,1860
472,Sun Valley - Sunland,517,90008,34.235,-118.366,393.67,400,1500
443,N Hollywood - Coldwater Can,518,90009,34.194,-118.412,326.47,340,2080
470,Studio City - Ventura & Coldwater Cyn Av,519,90010,34.146,-118.412,400.44,220,1000
642,Montebello - Bluff Rd.,520,90011,33.99,-118.114,316.01,600,3400
386,Burbank - N Buena Vista,521,90012,34.168,-118.331,320.57,300,1000
381,Beverly Hills - 14145 Mulhol,522,90013,34.132,-118.439,355.81,40,1020
380,Beverly Hills - 12520 Mulhol,523,90014,34.127,-118.405,545.66,100,320
412,LA - Chalon Rd,524,90015,34.086,-118.481,740.05,80,320
416,LA - N Faring Rd,525,90016,34.089,-118.435,255,320,320
423,LA - Wonderland Ave,526,90017,34.114,-118.38,1222.52,20,320
617,Hollywood - Willoughby Ave,527,90018,34.088,-118.365,347.7,20,1700
466,San Gabriel - E Grand Ave,528,90019,34.091,-118.093,401.37,220,2020
577,LA - W 15th St,529,90020,34.045,-118.298,329.52,320,2180
418,LA - N Westmoreland,530,90021,34.082,-118.298,315.06,320,1920
420,LA - S Grand Ave,531,90022,34.005,-118.279,285.28,720,4920
422,LA - W 70th St,532,90023,33.976,-118.289,241.41,840,5300
414,LA - E Vernon Ave,533,90025,34.004,-118.23,283.14,660,4620
417,LA - N Figueroa St,534,90032,34.111,-118.189,364.91,320,1480
413,LA - Cypress Ave,535,90033,34.088,-118.222,366.71,320,1940
415,LA - Fletcher Dr,536,90034,34.115,-118.244,329.06,260,1120
478,Torrance - W 226th St,537,90038,33.822,-118.356,289.04,680,2200
390,Carson - Catskill Ave,538,90040,33.812,-118.27,305.14,740,3320
464,Rancho Palos Verdes - Luconia,539,90044,33.74,-118.335,508.83,0,1580
433,Lawndale - Osage Ave,540,90045,33.897,-118.346,311.86,660,2660
439,Manhattan Beach - Manhattan,541,90046,33.886,-118.389,351.57,840,2440
462,Playa Del Rey - Saran,542,90047,33.96,-118.432,345.72,700,2180
469,Santa Monica - Second St,543,90048,34.005,-118.485,385.87,580,2360
449,Pacific Palisades - Sunset,544,90049,34.042,-118.554,191.06,160,380
436,Malibu - Las Flores Canyon,545,90050,34.045,-118.638,578.11,0,0
438,Malibu - W Pacific Cst Hwy,546,90051,34.024,-118.788,436.53,0,0
387,Calabasas - N Las Virg,547,90052,34.15,-118.696,403.72,100,2460
388,Canoga Park - Topanga Can,548,90053,34.212,-118.606,267.49,380,2540
409,LA - Centinela St,549,90054,34.001,-118.431,321.91,580,2680
664,Simi Valley - Katherine Rd,550,90055,34.264,-118.666,557.42,320,320
445,Newhall - W Pico Canyon Rd.,551,90056,34.391,-118.622,285.93,320,3680
389,Canyon Country - W Lost Cany,552,90057,34.419,-118.426,325.6,160,1760
473,Sunland - Mt Gleason Ave,553,90058,34.269,-118.303,402.16,100,1220
613,Burbank - Howard Rd.,554,90059,34.204,-118.302,581.93,20,320
428,La Crescenta - New York,555,90060,34.238,-118.254,411.55,100,320
382,Big Tujunga Angeles Nat F,556,90061,34.286,-118.225,550.11,40,320
440,Mill Creek Angeles Nat For,557,90062,34.39,-118.08,569.84,0,660
402,Glendale - Las Palmas,558,90063,34.2,-118.231,371.07,100,320
403,Glendora - N Oakbank,559,90065,34.137,-117.883,362.31,220,1440
398,El Monte - Fairview Av,560,90066,34.093,-118.019,290.63,380,3040
574,Duarte - Mel Canyon Rd.,561,90067,34.15,-117.939,459.14,20,1460
394,Covina - S Grand Ave,562,90068,34.078,-117.871,346.62,160,1620
378,Baldwin Park - N Holly,563,90069,34.1,-117.974,544.68,380,2840
395,Covina - W Badillo,564,90070,34.087,-117.915,324.79,220,2440
481,West Covina - S Orange Ave,565,90071,34.064,-117.952,334.69,340,3060
430,La Puente - Rimgrove Av,566,90072,34.026,-117.918,339.52,220,2340
404,Hacienda Heights - Colima,567,90073,33.99,-117.943,337,320,1980
429,La Habra - Briarcliff,568,90074,33.921,-117.973,338.27,560,2940
670,Whittier - S. Alta Dr,569,90075,34.015,-118.029,511.83,320,2100
468,Santa Fe Springs - E.Joslin,570,90077,33.944,-118.087,339.06,620,3580
393,Compton - Castlegate St,571,90078,33.899,-118.196,266.9,840,5120
396,Downey - Birchdale,572,90079,33.92,-118.137,245.06,840,5000
425,LB - Orange Ave,573,90080,33.881,-118.176,344.72,820,4920
391,Carson - Water St,574,90081,33.836,-118.24,160.58,640,3100
477,Terminal Island - S Seaside,575,90082,33.736,-118.269,260.6,780,2080
576,Huntington Bch - Waikiki,576,90083,33.727,-118.044,270.54,580,3160
431,Lakewood - Del Amo Blvd,577,90084,33.846,-118.099,267.35,820,4800
615,Garden Grove - Santa Rita,578,90085,33.79,-118.012,301.11,760,4660
571,Buena Park - La Palma,579,90086,33.847,-118.018,270.96,760,4440
383,Brea - S Flower Av,580,90087,33.916,-117.896,322.75,520,3880
375,Anaheim - W Ball Rd,581,90088,33.817,-117.951,269.29,620,4120
581,Tustin - E Sycamore,582,90089,33.7278,-117.824,303.09,320,1900
480,Villa Park - Serrano Ave,583,90090,33.821,-117.818,416.93,320,2080
421,LA - Saturn St,584,90091,34.046,-118.355,308.71,500,2900
376,Arcadia - Campus Dr,585,90093,34.13,-118.036,367.53,220,2020
379,Bell Gardens - Jaboneria,586,90094,33.965,-118.158,267.13,780,4900
649,Pasadena - N Sierra Madre,587,90095,34.168,-118.078,397.27,180,1440
461,Pasadena - Old House Rd,588,90095,34.168,-118.078,397.27,180,1440
623,LA - S. Vermont Ave,589,90096,34.021,-118.287,301.93,560,3960
567,Arcadia - Arcadia Av,590,90099,34.127,-118.059,330.5,200,1840
673,Abeno,591,-999,34.636,135.519,256,-999,-999
714,Afyon Bay,592,-999,38.792,30.561,225.6,-999,-999
493,Alameda Naval Air Stn Hanger,593,-999,37.785,-122.303,190,0,0
175,Almiros,594,-999,39.181,22.756,412.68,-999,-999
745,ALS,595,-999,23.5103,120.805,553.43,-999,-999
674,Amagasaki,596,-999,34.718,135.408,256,-999,-999
715,Ambarli,597,-999,40.9805,28.692,175,-999,-999
279,ANL-767 Reactor Plant (Bsmt),598,-999,43.59,-112.66,445.66,-999,-999
280,ANL-768 Power Plant (Bsmt),599,-999,43.59,-112.66,445.66,-999,-999
716,Arcelik,600,-999,40.8236,29.3607,523,-999,-999
179,Arienzo,601,-999,41.028,14.467,612.78,-999,-999
1165,Aslan R.,602,-999,40.7569,29.3673,336.98,-999,-999
717,Atakoy,603,-999,40.989,28.849,310.01,-999,-999
309,Atina,604,-999,41.622,13.8,585.04,-999,-999
180,Auletta,605,-999,40.56,15.558,476.62,-999,-999
718,Aydin,606,-999,37.837,27.838,310.9,-999,-999
181,Bagnoli Irpinio,607,-999,40.821,15.069,649.67,-999,-999
704,Balikesir,608,-999,39.65,27.857,468.44,-999,-999
103,Bevagna,609,-999,42.933,12.617,401.34,-999,-999
182,Bisaccia,610,-999,41.013,15.375,496.46,-999,-999
1166,Bolu,611,-999,40.745,31.61,293.57,-999,-999
287,BOR,612,-999,44.164,-113.87,468.44,-999,-999
719,Bornova,613,-999,38.455,27.229,306.37,-999,-999
720,Botas,614,-999,40.9927,27.979,341.56,-999,-999
183,Bovino,615,-999,41.251,15.51,356.39,-999,-999
184,Brienza,616,-999,40.458,15.635,561.04,-999,-999
705,Burdur,617,-999,37.723,30.294,468.44,-999,-999
706,Bursa,618,-999,40.17,29.08,490.65,-999,-999
721,Bursa Sivil,619,-999,40.183,29.131,612.78,-999,-999
722,Bursa Tofas,620,-999,40.2605,29.068,289.69,-999,-999
185,Calitri,621,-999,40.917,15.439,455.93,-999,-999
723,Canakkale,622,-999,40.142,26.4,289.69,-999,-999
707,Cardak,623,-999,37.825,29.668,428.57,-999,-999
104,Cascia,624,-999,42.721,13.011,585.04,-999,-999
724,Cekmece,625,-999,41.0238,28.7594,346,-999,-999
288,CEM,626,-999,44.065,-113.91,471.53,-999,-999
675,Chihaya,627,-999,34.439,135.659,609,-999,-999
746,CHK,628,-999,23.0992,121.365,424.57,-999,-999
700,Chromio Anapsiktirio,629,-999,40.13,21.73,520.19,-999,-999
747,CHY002,630,-999,23.7192,120.412,235.13,-999,-999
748,CHY004,631,-999,23.6013,120.172,271.3,-999,-999
749,CHY006,632,-999,23.5815,120.552,438.19,-999,-999
750,CHY008,633,-999,23.4853,120.269,210.73,-999,-999
751,CHY010,634,-999,23.4653,120.544,538.69,-999,-999
752,CHY012,635,-999,23.3328,120.152,198.4,-999,-999
753,CHY014,636,-999,23.2963,120.583,347.63,-999,-999
754,CHY015,637,-999,23.355,120.405,228.66,-999,-999
755,CHY016,638,-999,23.2212,120.153,200.86,-999,-999
756,CHY017,639,-999,23.2147,120.268,190.57,-999,-999
757,CHY019,640,-999,23.1795,120.478,497.53,-999,-999
758,CHY022,641,-999,23.0457,120.462,564.07,-999,-999
759,CHY023,642,-999,22.9655,120.28,279.78,-999,-999
760,CHY024,643,-999,23.757,120.606,427.73,-999,-999
761,CHY025,644,-999,23.7795,120.514,277.5,-999,-999
762,CHY026,645,-999,23.7987,120.411,226.01,-999,-999
763,CHY027,646,-999,23.752,120.247,210.01,-999,-999
764,CHY028,647,-999,23.632,120.605,542.61,-999,-999
765,CHY029,648,-999,23.6135,120.528,544.74,-999,-999
766,CHY032,649,-999,23.5799,120.291,192.71,-999,-999
767,CHY033,650,-999,23.5407,120.215,197.63,-999,-999
768,CHY034,651,-999,23.5212,120.544,378.75,-999,-999
769,CHY035,652,-999,23.52,120.584,573.04,-999,-999
770,CHY036,653,-999,23.6073,120.479,233.14,-999,-999
771,CHY039,654,-999,23.5207,120.344,201.21,-999,-999
772,CHY041,655,-999,23.4388,120.596,492.26,-999,-999
773,CHY042,656,-999,23.3583,120.583,665.2,-999,-999
774,CHY044,657,-999,23.3832,120.163,194.47,-999,-999
775,CHY046,658,-999,23.4765,120.463,442.15,-999,-999
776,CHY047,659,-999,23.4938,120.447,169.52,-999,-999
777,CHY050,660,-999,23.2803,120.408,538.93,-999,-999
778,CHY052,661,-999,23.2878,120.501,573.04,-999,-999
779,CHY054,662,-999,23.3077,120.31,172.1,-999,-999
780,CHY055,663,-999,23.2698,120.271,225.77,-999,-999
781,CHY057,664,-999,23.1495,120.41,411.46,-999,-999
782,CHY058,665,-999,23.1725,120.319,269.28,-999,-999
783,CHY059,666,-999,23.184,120.103,191.09,-999,-999
784,CHY060,667,-999,23.1243,120.239,228.92,-999,-999
785,CHY061,668,-999,23.0768,120.511,538.69,-999,-999
786,CHY062,669,-999,23.1213,120.45,602.63,-999,-999
787,CHY063,670,-999,23.027,120.34,246.88,-999,-999
788,CHY065,671,-999,22.906,120.345,250,-999,-999
789,CHY066,672,-999,22.9205,120.208,211.97,-999,-999
790,CHY067,673,-999,22.999,120.184,227.97,-999,-999
791,CHY069,674,-999,22.9737,120.182,224.42,-999,-999
792,CHY070,675,-999,22.971,120.229,265.45,-999,-999
793,CHY071,676,-999,23.0648,120.164,202.95,-999,-999
794,CHY074,677,-999,23.5103,120.805,553.43,-999,-999
795,CHY076,678,-999,23.638,120.222,169.84,-999,-999
796,CHY078,679,-999,23.0402,120.228,160.67,-999,-999
797,CHY079,680,-999,23.1848,120.528,573.04,-999,-999
798,CHY080,681,-999,23.5972,120.678,496.21,-999,-999
799,CHY081,682,-999,23.267,120.488,573.04,-999,-999
800,CHY082,683,-999,23.7237,120.298,193.69,-999,-999
801,CHY086,684,-999,23.351,120.593,665.2,-999,-999
802,CHY087,685,-999,23.3845,120.519,505.2,-999,-999
803,CHY088,686,-999,23.3462,120.429,318.52,-999,-999
804,CHY090,687,-999,23.2673,120.216,180.33,-999,-999
805,CHY092,688,-999,23.7913,120.478,253.72,-999,-999
806,CHY093,689,-999,23.6538,120.147,190.49,-999,-999
807,CHY094,690,-999,23.7935,120.321,221.92,-999,-999
808,CHY096,691,-999,22.983,120.233,293.61,-999,-999
809,CHY099,692,-999,23.1373,120.28,228.84,-999,-999
810,CHY100,693,-999,23.2272,120.342,230.11,-999,-999
811,CHY101,694,-999,23.6862,120.562,258.89,-999,-999
812,CHY102,695,-999,23.2455,120.614,804.36,-999,-999
813,CHY104,696,-999,23.6695,120.465,223.24,-999,-999
814,CHY107,697,-999,23.2988,120.29,175.68,-999,-999
815,CHY109,698,-999,23.2517,120.53,573.04,-999,-999
816,CHY110,699,-999,23.2517,120.53,573.04,-999,-999
817,CHY116,700,-999,23.0775,120.108,195.38,-999,-999
191,Conza - Vetta,701,-999,40.875,15.327,412.23,-999,-999
199,Corinth,702,-999,37.94,22.9,361.4,-999,-999
281,CPP-601,703,-999,43.5731,-112.934,279.97,-999,-999
282,CPP-610,704,-999,43.567,-112.934,279.97,-999,-999
708,Denizli,705,-999,37.813,29.114,377.56,-999,-999
709,Dinar,706,-999,38.06,30.155,219.75,-999,-999
318,Drama,707,DRA1,41.1441,24.1477,324.55,-999,-999
94,Dursunbey,708,-999,39.61,28.625,585.04,-999,-999
725,Duzce,709,-999,40.844,31.149,281.86,-999,-999
314,Edessa (bsmt),710,-999,40.805,22.051,551.3,-999,-999
565,Edgecumbe Substation Electric,711,930A,-37.99,176.829,259.86,-999,-999
712,Eilat,712,-999,29.563,34.938,354.88,-999,-999
818,ENA,713,-999,24.428,121.741,665.2,-999,-999
726,Eregli,714,-999,40.98,27.79,585.09,-999,-999
819,ESL,715,-999,23.8137,121.433,493.29,-999,-999
727,Fatih,716,-999,41.0537,28.95,386.75,-999,-999
695,Florina,717,-999,40.787,21.404,649.67,-999,-999
676,FUK,718,-999,36.0533,136.227,256,-999,-999
677,Fukushima,719,-999,34.687,135.474,256,-999,-999
1167,Galata Kop.,720,-999,41.02,28.98,329.45,-999,-999
310,Garigliano-Centrale Nucleare,721,-999,41.258,13.833,266.41,-999,-999
728,Gebze,722,-999,40.82,29.44,792,-999,-999
363,Geotech Investig Center,723,-999,13.7,-89.175,489.34,-999,-999
729,Goynuk,724,-999,40.396,30.783,347.62,-999,-999
701,Grevena,725,-999,40.8,21.42,520.19,-999,-999
702,Grevena Posokemio,726,-999,40.085,21.426,503.83,-999,-999
558,GSH,727,-999,50.737,6.377,445.66,-999,-999
713,Hadera,728,-999,32.469,34.893,276.92,-999,-999
289,HAU,729,-999,43.894,-113.661,612.78,-999,-999
730,Hava Alani,730,-999,40.9824,28.82,354.37,-999,-999
