NET	STA	CHA	LOC	STANAME	LAT	LON	ELEV	ONDATE	OFFDATE	EDEPTH	REALTIME
AZ	SOL	BHE	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	2/9/96	5/23/17	0	
AZ	SOL	BHN	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	2/9/96	5/23/17	0	
AZ	SOL	BHZ	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	2/9/96	5/23/17	0	
AZ	SOL	HHE	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	2/9/96	5/23/17	0	
AZ	SOL	HHN	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	2/9/96	5/23/17	0	
AZ	SOL	HHZ	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	2/9/96	5/23/17	0	
AZ	SOL	HNE	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	1/5/02	8/28/12	0	
AZ	SOL	HNN	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	1/5/02	8/28/12	0	
AZ	SOL	HNZ	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	1/5/02	8/28/12	0	
AZ	SOL	LHE	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	8/3/99	5/23/17	0	
AZ	SOL	LHN	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	8/3/99	5/23/17	0	
AZ	SOL	LHZ	--	"Mt. Soledad, San Diego, CA"	32.841	-117.248	245	8/3/99	5/23/17	0	
AZ	TRO	BHE	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	BHN	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	BHZ	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	EHE	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	3/7/93	4/17/02	0	
AZ	TRO	EHN	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	3/7/93	4/17/02	0	
AZ	TRO	EHZ	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	10/1/82	4/17/02	0	
AZ	TRO	HHE	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	HHN	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	HHZ	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	HNE	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	HNN	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	HNZ	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	4/17/02	1/1/00	0	*realtime
AZ	TRO	LHE	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	12/15/99	1/1/00	0	
AZ	TRO	LHN	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	12/15/99	1/1/00	0	
AZ	TRO	LHZ	--	"Toro Peak, Riverside Co, CA, U"	33.5234	-116.4257	2628	12/15/99	1/1/00	0	
AZ	WMC	BHE	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	6/5/93	1/1/00	0	
AZ	WMC	BHN	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	6/5/93	1/1/00	0	
AZ	WMC	BHZ	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	3/7/93	1/1/00	0	
AZ	WMC	HHE	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	6/5/93	1/1/00	0	
AZ	WMC	HHN	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	6/5/93	1/1/00	0	
AZ	WMC	HHZ	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	3/7/93	1/1/00	0	
AZ	WMC	HLE	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	6/5/93	6/23/93	0	
AZ	WMC	HLN	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	6/5/93	6/23/93	0	
AZ	WMC	HLZ	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	3/7/93	6/23/93	0	
AZ	WMC	HNE	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	1/13/02	1/1/00	0	
AZ	WMC	HNN	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	1/13/02	1/1/00	0	
AZ	WMC	HNZ	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	1/13/02	1/1/00	0	
AZ	WMC	LHE	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	2/2/98	1/1/00	0	
AZ	WMC	LHN	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	2/2/98	1/1/00	0	
AZ	WMC	LHZ	--	"Walmic Ranch, Anza, CA, USA"	33.5736	-116.6747	1271	2/2/98	1/1/00	0	
AZ	YAQ	BHE	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	BHN	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	BHZ	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	HHE	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	HHN	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	HHZ	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	HLE	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	4/11/02	10/20/06	0	
AZ	YAQ	HLN	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	4/11/02	10/20/06	0	
AZ	YAQ	HLZ	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	4/11/02	10/20/06	0	
AZ	YAQ	LHE	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	LHN	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
AZ	YAQ	LHZ	--	"Yaqui Meadows, Borrego Springs"	33.1666	-116.3539	430	2/2/98	10/22/06	0	
BC	CBX	HHE	--	CERRO BOLA MEX	32.3131	-116.6636	1250	2/22/02	1/1/00	0	*realtime
BC	CBX	HHN	--	CERRO BOLA MEX	32.3131	-116.6636	1250	2/22/02	1/1/00	0	*realtime
BC	CBX	HHZ	--	CERRO BOLA MEX	32.3131	-116.6636	1250	2/22/02	1/1/00	0	*realtime
BC	CCX	HHE	--	CICESE CCX	31.86789	-116.66446	36	6/29/11	1/1/00	0	*realtime
BC	CCX	HHN	--	CICESE CCX	31.86789	-116.66446	36	6/29/11	1/1/00	0	*realtime
BC	CCX	HHZ	--	CICESE CCX	31.86789	-116.66446	36	6/29/11	1/1/00	0	*realtime
BC	CCX	HNE	--	CICESE CCX	31.86789	-116.66446	36	6/29/11	1/1/00	0	*realtime
BC	CCX	HNN	--	CICESE CCX	31.86789	-116.66446	36	6/29/11	1/1/00	0	*realtime
BC	CCX	HNZ	--	CICESE CCX	31.86789	-116.66446	36	6/29/11	1/1/00	0	*realtime
BC	CPX	BHE	--	CERRO PRIETO	32.4195	-115.305	192	10/30/09	5/9/12	0	
BC	CPX	BHN	--	CERRO PRIETO	32.4195	-115.305	192	10/30/09	5/9/12	0	
BC	CPX	BHZ	--	CERRO PRIETO	32.4195	-115.305	192	10/30/09	5/9/12	0	
BC	CPX	HHE	--	CERRO PRIETO	32.4195	-115.305	192	5/9/12	1/1/00	0	*realtime
BC	CPX	HHN	--	CERRO PRIETO	32.4195	-115.305	192	5/9/12	1/1/00	0	*realtime
BC	CPX	HHZ	--	CERRO PRIETO	32.4195	-115.305	192	5/9/12	1/1/00	0	*realtime
BC	CPX	HNE	--	CERRO PRIETO	32.4195	-115.305	192	8/21/12	1/1/00	0	*realtime
BC	CPX	HNN	--	CERRO PRIETO	32.4195	-115.305	192	8/21/12	1/1/00	0	*realtime
BC	CPX	HNZ	--	CERRO PRIETO	32.4195	-115.305	192	8/21/12	1/1/00	0	*realtime
BC	DOCTX	HHE	--	El Doctor	31.9595	-114.7452	0	6/23/15	1/1/00	0	*realtime
BC	DOCTX	HHN	--	El Doctor	31.9595	-114.7452	0	6/23/15	1/1/00	0	*realtime
BC	DOCTX	HHZ	--	El Doctor	31.9595	-114.7452	0	6/23/15	1/1/00	0	*realtime
BC	DOCTX	HNE	--	El Doctor	31.9595	-114.7452	0	6/23/15	1/1/00	0	*realtime
BC	DOCTX	HNN	--	El Doctor	31.9595	-114.7452	0	6/23/15	1/1/00	0	*realtime
BC	DOCTX	HNZ	--	El Doctor	31.9595	-114.7452	0	6/23/15	1/1/00	0	*realtime
BC	GUVIX	HHE	--	Guadalupe Victoria	32.3029	-115.076	10	6/13/14	1/1/00	0	*realtime
BC	GUVIX	HHN	--	Guadalupe Victoria	32.3029	-115.076	10	6/13/14	1/1/00	0	*realtime
BC	GUVIX	HHZ	--	Guadalupe Victoria	32.3029	-115.076	10	6/13/14	1/1/00	0	*realtime
BC	GUVIX	HNE	--	Guadalupe Victoria	32.3029	-115.076	10	6/13/14	1/1/00	0	*realtime
BC	GUVIX	HNN	--	Guadalupe Victoria	32.3029	-115.076	10	6/13/14	1/1/00	0	*realtime
BC	GUVIX	HNZ	--	Guadalupe Victoria	32.3029	-115.076	10	6/13/14	1/1/00	0	*realtime
BC	PESCX	HHE	--	Pescaderos la 14	32.4338	-114.9649	0	7/11/15	1/1/00	0	*realtime
BC	PESCX	HHN	--	Pescaderos la 14	32.4338	-114.9649	0	7/11/15	1/1/00	0	*realtime
BC	PESCX	HHZ	--	Pescaderos la 14	32.4338	-114.9649	0	7/11/15	1/1/00	0	*realtime
BC	PESCX	HNE	--	Pescaderos la 14	32.4338	-114.9649	0	7/11/15	1/1/00	0	*realtime
BC	PESCX	HNN	--	Pescaderos la 14	32.4338	-114.9649	0	7/11/15	1/1/00	0	*realtime
BC	PESCX	HNZ	--	Pescaderos la 14	32.4338	-114.9649	0	7/11/15	1/1/00	0	*realtime
BC	PIX	HHE	--	Pinacate	31.5629	-113.4599	77	7/15/11	1/1/00	0	*realtime
BC	PIX	HHN	--	Pinacate	31.5629	-113.4599	77	7/15/11	1/1/00	0	*realtime
BC	PIX	HHZ	--	Pinacate	31.5629	-113.4599	77	7/15/11	1/1/00	0	*realtime
BC	PIX	HNE	--	Pinacate	31.5629	-113.4599	77	7/15/11	1/1/00	0	*realtime
BC	PIX	HNN	--	Pinacate	31.5629	-113.4599	77	7/15/11	1/1/00	0	*realtime
BC	PIX	HNZ	--	Pinacate	31.5629	-113.4599	77	7/15/11	1/1/00	0	*realtime
BC	RITX	HHE	--	Riito	32.166	-114.96158	9	6/18/15	1/1/00	0	*realtime
BC	RITX	HHN	--	Riito	32.166	-114.96158	9	6/18/15	1/1/00	0	*realtime
BC	RITX	HHZ	--	Riito	32.166	-114.96158	9	6/18/15	1/1/00	0	*realtime
BC	RITX	HNE	--	Riito	32.166	-114.96158	9	6/18/15	1/1/00	0	*realtime
BC	RITX	HNN	--	Riito	32.166	-114.96158	9	6/18/15	1/1/00	0	*realtime
BC	RITX	HNZ	--	Riito	32.166	-114.96158	9	6/18/15	1/1/00	0	*realtime
BC	RMX	HHE	--	Rumorosa	32.5535	-116.0288	1278	10/11/11	1/1/00	0	*realtime
BC	RMX	HHN	--	Rumorosa	32.5535	-116.0288	1278	10/11/11	1/1/00	0	*realtime
BC	RMX	HHZ	--	Rumorosa	32.5535	-116.0288	1278	10/11/11	1/1/00	0	*realtime
BC	RMX	HNE	--	Rumorosa	32.5535	-116.0288	1278	10/11/11	1/1/00	0	*realtime
BC	RMX	HNN	--	Rumorosa	32.5535	-116.0288	1278	10/11/11	1/1/00	0	*realtime
BC	RMX	HNZ	--	Rumorosa	32.5535	-116.0288	1278	10/11/11	1/1/00	0	*realtime
BC	SFX	HHE	--	San Felipe	31.0376	-114.851	39	7/4/12	1/1/00	0	*realtime
BC	SFX	HHN	--	San Felipe	31.0376	-114.851	39	7/4/12	1/1/00	0	*realtime
BC	SFX	HHZ	--	San Felipe	31.0376	-114.851	39	7/4/12	1/1/00	0	*realtime
BC	SFX	HNE	--	San Felipe	31.0376	-114.851	39	7/4/12	1/1/00	0	*realtime
BC	SFX	HNN	--	San Felipe	31.0376	-114.851	39	7/4/12	1/1/00	0	*realtime
BC	SFX	HNZ	--	San Felipe	31.0376	-114.851	39	7/4/12	1/1/00	0	*realtime
BC	SJX	HHE	--	Sierra de Juarez	32.0048	-115.948	1616	3/20/12	1/1/00	0	*realtime
BC	SJX	HHN	--	Sierra de Juarez	32.0048	-115.948	1616	3/20/12	1/1/00	0	*realtime
BC	SJX	HHZ	--	Sierra de Juarez	32.0048	-115.948	1616	3/20/12	1/1/00	0	*realtime
BC	SJX	HNE	--	Sierra de Juarez	32.0048	-115.948	1616	3/20/12	1/1/00	0	*realtime
BC	SJX	HNN	--	Sierra de Juarez	32.0048	-115.948	1616	3/20/12	1/1/00	0	*realtime
BC	SJX	HNZ	--	Sierra de Juarez	32.0048	-115.948	1616	3/20/12	1/1/00	0	*realtime
BC	SLRCX	HHE	--	San Luis Rio Colorado	32.4579	-114.7049	47	6/6/15	1/1/00	0	*realtime
BC	SLRCX	HHN	--	San Luis Rio Colorado	32.4579	-114.7049	47	6/6/15	1/1/00	0	*realtime
BC	SLRCX	HHZ	--	San Luis Rio Colorado	32.4579	-114.7049	47	6/6/15	1/1/00	0	*realtime
BC	SLRCX	HNE	--	San Luis Rio Colorado	32.4579	-114.7049	47	6/6/15	1/1/00	0	*realtime
BC	SLRCX	HNN	--	San Luis Rio Colorado	32.4579	-114.7049	47	6/6/15	1/1/00	0	*realtime
BC	SLRCX	HNZ	--	San Luis Rio Colorado	32.4579	-114.7049	47	6/6/15	1/1/00	0	*realtime
BC	SPX	HHE	--	SAN PEDRO MARTIR	31.0451	-115.466	2835	6/1/01	7/8/15	0	
BC	SPX	HHN	--	SAN PEDRO MARTIR	31.0451	-115.466	2835	6/1/01	7/8/15	0	
BC	SPX	HHZ	--	SAN PEDRO MARTIR	31.0451	-115.466	2835	6/1/01	7/8/15	0	
BC	SPX	HNE	--	SAN PEDRO MARTIR	31.0451	-115.466	2835	6/22/11	7/8/15	0	
BC	SPX	HNN	--	SAN PEDRO MARTIR	31.0451	-115.466	2835	6/22/11	7/8/15	0	
BC	SPX	HNZ	--	SAN PEDRO MARTIR	31.0451	-115.466	2835	6/22/11	7/8/15	0	
BC	TJX	HHE	--	Tijuana	32.51017	-117.0543	210	10/17/11	1/1/00	0	*realtime
BC	TJX	HHN	--	Tijuana	32.51017	-117.0543	210	10/17/11	1/1/00	0	*realtime
BC	TJX	HHZ	--	Tijuana	32.51017	-117.0543	210	10/17/11	1/1/00	0	*realtime
BC	TJX	HNE	--	Tijuana	32.51017	-117.0543	210	10/17/11	1/1/00	0	*realtime
BC	TJX	HNN	--	Tijuana	32.51017	-117.0543	210	10/17/11	1/1/00	0	*realtime
BC	TJX	HNZ	--	Tijuana	32.51017	-117.0543	210	10/17/11	1/1/00	0	*realtime
BC	TKX	HHE	--	Tecate	32.5687	-116.6075	541	10/11/11	1/1/00	0	*realtime
BC	TKX	HHN	--	Tecate	32.5687	-116.6075	541	10/11/11	1/1/00	0	*realtime
BC	TKX	HHZ	--	Tecate	32.5687	-116.6075	541	10/11/11	1/1/00	0	*realtime
BC	TKX	HNE	--	Tecate	32.5687	-116.6075	541	10/11/11	1/1/00	0	*realtime
BC	TKX	HNN	--	Tecate	32.5687	-116.6075	541	10/11/11	1/1/00	0	*realtime
BC	TKX	HNZ	--	Tecate	32.5687	-116.6075	541	10/11/11	1/1/00	0	*realtime
BC	UABX	HHE	--	UABC Campus Mexicali	32.6316	-115.4447	44	6/30/11	1/1/00	0	*realtime
BC	UABX	HHN	--	UABC Campus Mexicali	32.6316	-115.4447	44	6/30/11	1/1/00	0	*realtime
BC	UABX	HHZ	--	UABC Campus Mexicali	32.6316	-115.4447	44	6/30/11	1/1/00	0	*realtime
BC	UABX	HNE	--	UABC Campus Mexicali	32.6316	-115.4447	44	6/30/11	1/1/00	0	*realtime
BC	UABX	HNN	--	UABC Campus Mexicali	32.6316	-115.4447	44	6/30/11	1/1/00	0	*realtime
BC	UABX	HNZ	--	UABC Campus Mexicali	32.6316	-115.4447	44	6/30/11	1/1/00	0	*realtime
BC	VTX	HHE	--	Valle de la Trinidad	31.3914	-115.784	746	11/9/11	1/1/00	0	*realtime
BC	VTX	HHN	--	Valle de la Trinidad	31.3914	-115.784	746	11/9/11	1/1/00	0	*realtime
BC	VTX	HHZ	--	Valle de la Trinidad	31.3914	-115.784	746	11/9/11	1/1/00	0	*realtime
BC	VTX	HNE	--	Valle de la Trinidad	31.3914	-115.784	746	11/9/11	1/1/00	0	*realtime
BC	VTX	HNN	--	Valle de la Trinidad	31.3914	-115.784	746	11/9/11	1/1/00	0	*realtime
BC	VTX	HNZ	--	Valle de la Trinidad	31.3914	-115.784	746	11/9/11	1/1/00	0	*realtime
BC	YUCAX	HHE	--	Ejido Yucatan	32.6054	-115.0094	0	6/22/15	1/1/00	0	*realtime
BC	YUCAX	HHN	--	Ejido Yucatan	32.6054	-115.0094	0	6/22/15	1/1/00	0	*realtime
BC	YUCAX	HHZ	--	Ejido Yucatan	32.6054	-115.0094	0	6/22/15	1/1/00	0	*realtime
BC	YUCAX	HNE	--	Ejido Yucatan	32.6054	-115.0094	0	6/22/15	1/1/00	0	*realtime
BC	YUCAX	HNN	--	Ejido Yucatan	32.6054	-115.0094	0	6/22/15	1/1/00	0	*realtime
BC	YUCAX	HNZ	--	Ejido Yucatan	32.6054	-115.0094	0	6/22/15	1/1/00	0	*realtime
BK	BDM	BHE	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	BHE	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	BHN	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	BHN	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	BHZ	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	BHZ	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	HHE	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	HHE	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	HHN	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	HHN	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	HHZ	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	HHZ	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	HLE	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	HLN	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	HLZ	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	HNE	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	HNN	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	HNZ	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	*realtime
BK	BDM	LCE	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	LCQ	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	LDS	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	LHE	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	LHE	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	LHN	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	LHN	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	LHZ	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	LHZ	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	LKS	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	LTW	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	0	
BK	BDM	VCE	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VCO	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VCQ	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VEA	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VEC	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VEP	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VFP	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	0	
BK	BDM	VHE	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	VHE	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VHN	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	VHN	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VHZ	--	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	11/12/98	1/13/11	34	
BK	BDM	VHZ	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VKI	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VMU	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VMV	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BDM	VMW	0	"Black Diamond Mines Park, Anti"	37.95397	-121.86554	219	1/13/11	1/1/00	34	
BK	BKS	BHE	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	BHE	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	BHN	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	BHN	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	BHZ	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	BHZ	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	HHE	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	HHE	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	HHN	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	HHN	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	HHZ	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	HHZ	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	HLE	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	HLN	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	HLZ	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	HNE	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	HNN	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	HNZ	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	*realtime
BK	BKS	LCE	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	
BK	BKS	LCQ	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	
BK	BKS	LDS	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/18/98	2/25/11	25	
BK	BKS	LEP	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	6/1/01	2/25/11	25	
BK	BKS	LHE	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	LHE	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	
BK	BKS	LHN	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	LHN	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	
BK	BKS	LHZ	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	8/20/91	2/25/11	25	
BK	BKS	LHZ	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	
BK	BKS	LKS	--	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/18/98	2/25/11	25	
BK	BKS	LTW	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	9/13/19	0	
BK	BKS	VCE	0	"Byerly Seismographic Vault, Be"	37.87622	-122.23558	243	2/25/11	1/1/00	25	
