$                                                  
-123.60363       41.88826
-123.60374       41.88795
-123.60358       41.88744
-123.60317       41.88652
-123.60299       41.88573
-123.60294       41.88522
-123.60310       41.88432
-123.60344       41.88339
-123.60373       41.88279
-123.60403       41.88201
-123.60445       41.88128
-123.60513       41.88094
-123.60600       41.88086
-123.60690       41.88109
-123.60818       41.88125
-123.60899       41.88120
-123.61143       41.88104
-123.61269       41.88105
-123.61372       41.88130
-123.61496       41.88166
-123.61588       41.88197
-123.61669       41.88240
-123.61768       41.88289
-123.61855       41.88334
-123.61939       41.88396
-123.62009       41.88445
-123.62054       41.88490
-123.62086       41.88538
-123.62151       41.88630
-123.62197       41.88684
-123.62233       41.88756
-123.62254       41.88807
-123.62290       41.88847
-123.62328       41.88859
-123.62374       41.88853
-123.62406       41.88844
-123.62465       41.88831
-123.62500       41.88828
-123.62576       41.88836
-123.62649       41.88830
-123.62700       41.88828
-123.62862       41.88807
-123.62914       41.88809
-123.62964       41.88807
-123.63017       41.88798
-123.63084       41.88805
-123.63144       41.88811
-123.63182       41.88811
-123.63246       41.88797
-123.63333       41.88787
-123.63383       41.88774
-123.63447       41.88768
-123.63509       41.88773
-123.63567       41.88787
-123.63625       41.88811
-123.63644       41.88845
-123.63673       41.88887
-123.63702       41.88918
-123.63708       41.88954
-123.63728       41.88982
-123.63790       41.89022
-123.63814       41.89040
-123.63869       41.89052
-123.63911       41.89056
-123.64000       41.89025
-123.64101       41.88990
-123.64164       41.88951
-123.64185       41.88886
-123.64185       41.88856
-123.64173       41.88807
-123.64185       41.88744
-123.64198       41.88702
-123.64243       41.88667
-123.64279       41.88651
-123.64336       41.88535
-123.64327       41.88503
-123.64328       41.88468
-123.64352       41.88438
-123.64406       41.88371
-123.64465       41.88326
-123.64511       41.88316
-123.64560       41.88306
-123.64588       41.88294
-123.64660       41.88253
-123.64872       41.88134
-123.64905       41.88104
-123.64915       41.88058
-123.64963       41.88000
-123.65044       41.87942
-123.65081       41.87925
-123.65114       41.87909
-123.65102       41.87886
-123.65046       41.87870
-123.65014       41.87854
-123.64950       41.87827
-123.64874       41.87819
-123.64800       41.87820
-123.64747       41.87814
-123.64667       41.87783
-123.64597       41.87752
-123.64552       41.87719
-123.64532       41.87681
-123.64545       41.87654
-123.64610       41.87621
-123.64699       41.87593
-123.64748       41.87556
-123.64838       41.87519
-123.64955       41.87417
-123.64999       41.87366
-123.65022       41.87307
-123.64937       41.87185
-123.64902       41.87095
-123.64944       41.87004
-123.64981       41.86934
-123.64993       41.86879
-123.64978       41.86767
-123.65017       41.86683
-123.65082       41.86603
-123.65110       41.86570
-123.65086       41.86440
-123.65057       41.86311
-123.65034       41.86189
-123.64981       41.86134
-123.64935       41.86091
-123.64878       41.86065
-123.64817       41.86079
-123.64830       41.86048
-123.64886       41.86013
-123.64951       41.85962
-123.65118       41.85892
-123.65271       41.85835
-123.65384       41.85818
-123.65431       41.85775
-123.65576       41.85721
-123.65806       41.85664
-123.65982       41.85643
-123.66035       41.85664
-123.66080       41.85608
-123.66145       41.85476
-123.66155       41.85331
-123.66129       41.85257
-123.66248       41.85206
-123.66341       41.85136
-123.66382       41.85026
-123.66458       41.84955
-123.66521       41.84906
-123.66615       41.84780
-123.66674       41.84705
-123.66759       41.84677
-123.66824       41.84623
-123.66943       41.84557
-123.67016       41.84515
-123.66980       41.84420
-123.66961       41.84296
-123.66985       41.84187
-123.66961       41.84079
-123.66956       41.84031
-123.66924       41.83989
-123.66969       41.83901
-123.66960       41.83805
-123.66965       41.83733
-123.66959       41.83637
-123.66960       41.83559
-123.67056       41.83507
-123.67218       41.83516
-123.67315       41.83541
-123.67410       41.83598
-123.67544       41.83706
-123.67625       41.83716
-123.67723       41.83722
-123.67802       41.83701
-123.67912       41.83733
-123.68070       41.83721
-123.68173       41.83730
-123.68188       41.83671
